gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
1305194356																										20923246										CC0_1_0			2016-02-11T16:28Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20923246				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				592c90a7-2d94-47d1-bf4b-85345d2b4b7a	MAJC0001149	145	Ernest Anderson					ADULT																							1994-03-17T01:00Z		76		1994	3	17	`17-March-1994															MX	Baja California		Municipio of Mexicali	S edge of Laguna Salada, Hwy 5, sand dunes beneath debri								32.059	-115.248									Andrew Galvan			Google Earth																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	false
1305194355																										20923205										CC0_1_0			2016-02-11T19:39Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20923205				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				157899bb-7630-4ab4-b061-c6fab0b0df02	MAJC0001148	87	Ernest Anderson					ADULT											misspelled as Baha California on the label												1993-08-30T02:00Z		242		1993	8	30	30-August-1993															MX	Baja California		Municipio of Ensenada.	22 km N of El rosario along highway 1, sandy bluff overlooking beach								34.23434	-115.789									Andrew Galvan			Google Earth																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							COUNTRY_COORDINATE_MISMATCH;TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	true	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	false
1305194354																										20726195										CC0_1_0			2016-08-29T19:11Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20726195				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				a8ed6b47-c47f-4483-823d-e6cfd98e38c5	MAJC0001590		M. Andrew Johnston					ADULT																									171							Headlamping													US	Nevada	Humboldt County		12 mi. N of Winnermucca, Sand Dunes		1285m						41.118	-117.849									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes obscurus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		obscurus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1285.0						RECORDED_DATE_MISMATCH;IDENTIFIED_DATE_UNLIKELY		true	false	7809753	1	54	216	1470	7857	4724278		7809753	Eleodes obscurus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194353																										20726228										CC0_1_0			2016-08-29T19:11Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20726228				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				2fab5f7e-0f4f-4bc5-8041-63709b1159c1	MAJC0001603		M. Andrew Johnston					ADULT																									171																				US	Nevada	Mineral County		Teel's Marsh Dunes		1500m						38.211	-118.307									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1500.0						RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194352																										20923313										CC0_1_0			2016-09-08T22:49Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20923313				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				0c6dda16-6475-449b-9b4d-29f03e6bb311	MAJC0001156	206	Derham Giuliani					ADULT																							1993-05-11T02:00Z		131		1993	5	11	11-May-1993															US	California	Inyo County		White Mountains, Westgard pass		2200m						37.300278	-118.15305									Andrew Galvan			Google Earth																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes obscurus subsp. sulcipennis Mannerheim, 1843								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		obscurus	sulcipennis	SUBSPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	2200.0						IDENTIFIED_DATE_UNLIKELY		true	false	8202675	1	54	216	1470	7857	4724278		7809753	Eleodes obscurus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194351																										20923291										CC0_1_0			2016-09-08T22:49Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20923291				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				ae5449aa-d43b-46a1-95df-3bb8453924e8	MAJC0001155	184	Derham Giuliani					ADULT																							1993-05-24T02:00Z		144		1993	5	24	24-May-1993															US	California	Inyo County		Hunter Mountains		2050m						36.5404	-117.5228									Andrew Galvan			Google Earth																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes obscurus subsp. sulcipennis Mannerheim, 1843								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		obscurus	sulcipennis	SUBSPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	2050.0						IDENTIFIED_DATE_UNLIKELY		true	false	8202675	1	54	216	1470	7857	4724278		7809753	Eleodes obscurus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194350																										20726255										CC0_1_0			2016-02-10T23:32Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20726255				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				b628ae23-35ae-44cc-b6f0-39202082a539	MAJC0001611		M. Andrew Johnston					ADULT																							2015-07-07T02:00Z		188		2015	7	7																US	Arizona	Mohave County		Cerbat Mountains		1430m						35.4639	-114.1935									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes carbonarius								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1430.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	8887207	1	54	216	1470	7857	4724278		8887207	Eleodes carbonarius	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194349																										20923057										CC0_1_0			2016-02-11T17:55Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20923057				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				78749e9a-4139-4ef5-b897-fcb002862668	MAJC0001137		M. Andrew Johnston					ADULT																							2015-03-07T01:00Z		66		2015	3	7	07-III-2015															US	Arizona	Maricopa County		12 km S of Arlington		760ft						33.212	-112.775									Andrew Galvan			Label																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	232.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194348																										20726215										CC0_1_0			2016-08-29T19:11Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20726215				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				34ea3fd6-50b3-4ce7-ba0a-c770a416b49b	MAJC0001597		M. Andrew Johnston					ADULT																									171																				US	Nevada	Churchill County		17 mi. N of Fallon		1190m						39.7098	-118.7733									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1190.0						RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194347																										20726202										CC0_1_0			2016-08-29T19:11Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20726202				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				bb526f96-2e72-4238-889a-555b469acc67	MAJC0001594		M. Andrew Johnston					ADULT																									171							Headlamping													US	Nevada	Humboldt County		12 mi. N of Winnermucca, Sand Dunes		1285m						41.118	-117.849									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes obscurus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		obscurus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1285.0						RECORDED_DATE_MISMATCH;IDENTIFIED_DATE_UNLIKELY		true	false	7809753	1	54	216	1470	7857	4724278		7809753	Eleodes obscurus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194346																										20726251										CC0_1_0			2016-02-10T23:27Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20726251				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				cc77f78b-d583-46dc-a722-28e55412de7f	MAJC0001607		M. Andrew Johnston					ADULT																							2015-07-07T02:00Z		188		2015	7	7																US	Arizona	Mohave County		Cerbat Mountains		1430m						35.4639	-114.1935									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes obscurus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		obscurus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1430.0						IDENTIFIED_DATE_UNLIKELY		true	false	7809753	1	54	216	1470	7857	4724278		7809753	Eleodes obscurus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194345																										20923209										CC0_1_0			2016-02-11T16:15Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20923209				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				e8d24d84-a789-4c28-a30b-523c8aea7a2b	MAJC0001151	85	Ernest Anderson					ADULT																							1993-08-30T02:00Z		242		1993	8	30	30-August-1993															MX	Baja California		Municipio of Ensenada.	22 km N of El rosario along highway 1, sandy bluff overlooking beach								30.234534	-115.789									Andrew Galvan			Google Earth																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	false
1305194344																										20726220										CC0_1_0			2016-08-29T19:11Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20726220				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				102703bb-e01d-4c51-9ff2-9136f7120ff8	MAJC0001600		M. Andrew Johnston					ADULT																									171																				US	Nevada	Churchill County		17 mi. N of Fallon		1190m						39.7098	-118.7733									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1190.0						RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194343																										20726216										CC0_1_0			2016-08-29T19:11Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20726216				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				1211977c-0db7-480a-8879-3396d5211dda	MAJC0001598		M. Andrew Johnston					ADULT																									171																				US	Nevada	Churchill County		17 mi. N of Fallon		1190m						39.7098	-118.7733									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1190.0						RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194342																										20726213										CC0_1_0			2016-08-29T19:11Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20726213				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				2ec305cc-0529-45b8-b155-f284eb3ef267	MAJC0001596		M. Andrew Johnston					ADULT																									171																				US	Nevada	Churchill County		17 mi. N of Fallon		1190m						39.7098	-118.7733									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1190.0						RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194341																										20726196										CC0_1_0			2016-08-29T19:11Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20726196				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				7f14c949-2bde-44cb-a631-9503a44d2577	MAJC0001591		M. Andrew Johnston					ADULT																									171							Headlamping													US	Nevada	Humboldt County		12 mi. N of Winnermucca, Sand Dunes		1285m						41.118	-117.849									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes obscurus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		obscurus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1285.0						RECORDED_DATE_MISMATCH;IDENTIFIED_DATE_UNLIKELY		true	false	7809753	1	54	216	1470	7857	4724278		7809753	Eleodes obscurus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194340																										20726236										CC0_1_0			2016-08-29T19:11Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20726236				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				00c099f6-3e57-4046-826d-f21b257aed09	MAJC0001605		M. Andrew Johnston					ADULT																							2015-07-06T02:00Z		187		2015	7	6																US	Nevada	Mineral County		Teel's Marsh Dunes		1500m						38.211	-118.307									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Neobaphion papula															papula		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1500.0						IDENTIFIED_DATE_UNLIKELY		true	false	8903900										Neobaphion		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194339																										20923050										CC0_1_0			2016-02-11T14:28Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20923050				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				40bfa6a5-06d0-4313-92d6-d6f7b9fb9ca0	MAJC0001135		K. W. Brown					ADULT																							1966-09-29T01:00Z		272		1966	9	29	IX-29-1966															US	California	Riverside County		3.4 mi. N of Desert Hot Springs		1400'						34.002599	-116.48377									Andrew Galvan			Google Earth																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	427.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194338																										20726222										CC0_1_0			2016-08-29T19:11Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20726222				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				c70893be-8eae-4b95-890d-0778c25843e8	MAJC0001601		M. Andrew Johnston					ADULT																									171																				US	Nevada	Churchill County		17 mi. N of Fallon		1190m						39.7098	-118.7733									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1190.0						RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194337																										20726226										CC0_1_0			2016-08-29T19:11Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20726226				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				1acb485e-0e40-4bc4-94e1-78a43292db72	MAJC0001602		M. Andrew Johnston					ADULT																									171																				US	Nevada	Mineral County		Teel's Marsh Dunes		1500m						38.211	-118.307									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1500.0						RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194336																										20726218										CC0_1_0			2016-08-29T19:11Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20726218				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				1c01974d-ad9e-41a1-acf2-bda784d92b15	MAJC0001599		M. Andrew Johnston					ADULT																									171																				US	Nevada	Churchill County		17 mi. N of Fallon		1190m						39.7098	-118.7733									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1190.0						RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194335																										20723847										CC0_1_0			2016-02-09T01:35Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20723847				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				4d97fa13-9e5f-4bee-9efd-745b924f1216	MAJC0001565		Fred W. Skillman; William B. Warner					ADULT																							2014-07-25T02:00Z		206		2014	7	25																US	Arizona	Coconino		US Route Alt 89, 24 mi. W of Marble Canyon								36.7159	-111.9945									Andrew Johnston			Google Earth																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes carbonarius								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	8887207	1	54	216	1470	7857	4724278		8887207	Eleodes carbonarius	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1305194334																										20726253										CC0_1_0			2016-02-10T23:28Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=20726253				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				33ce1d9d-b85e-4d94-8f27-653f45db68cd	MAJC0001609		M. Andrew Johnston					ADULT																							2015-07-07T02:00Z		188		2015	7	7																US	Arizona	Mohave County		Cerbat Mountains		1430m						35.4639	-114.1935									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes obscurus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		obscurus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1430.0						IDENTIFIED_DATE_UNLIKELY	STILLIMAGE	true	false	7809753	1	54	216	1470	7857	4724278		7809753	Eleodes obscurus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
