gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1305861326																										23228215													2016-09-07 15:53:47			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228215				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				4b3b2a67-db28-4bf2-9142-e643036ed514	MAJC0002181		M. Andrew Johnston					Adult																								2013-08-07		219		2013	8	7	7.VIII.2013		Headlamping													USA		Arizona	Pinal County		4 km Northeast of Superior, Oak Flat Campground		1198		1198m								33.3075	-111.0511	WGS84				33.3075, -111.05111								Andrew Johnston			Label																								M. Andrew Johnston	2014												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861325																										23228220													2016-09-07 15:55:51			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228220				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				0f0d1e69-5b99-4baa-8771-4dd7f4828a2d	MAJC0002185		M. Andrew Johnston					Adult																								2013-08-07		219		2013	8	7	7.VIII.2013		Headlamping													USA		Arizona	Pinal County		4 km Northeast of Superior, Oak Flat Campground		1198		1198m								33.3075	-111.0511	WGS84				33.3075, -111.05111								Andrew Johnston			Label																								M. Andrew Johnston	2014												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861324																										23228196													2016-09-07 15:44:02			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228196				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				2a6f31a6-1320-460b-8a55-6e81240f1df8	MAJC0002173		M. Andrew Johnston					Adult																								2013-10-05		278		2013	10	5	5-X-2013															USA		Arizona	Maricopa County		18 km NorthEast of Fort McDowell, Mesquite Wash, Tonto National Forest												33.7306	-111.503	WGS84				33.7306, -111.5030								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861323																										23228209													2016-09-07 15:51:36			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228209				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				241d58a6-edce-4013-84f9-5a77a8f2353f	MAJC0002206		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861322																										23228223													2016-09-07 15:56:45			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228223				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				f40e537e-75f0-4135-bd35-7cf327289b80	MAJC0002186		M. Andrew Johnston					Adult																								2013-08-07		219		2013	8	7	7.VIII.2013		Headlamping													USA		Arizona	Pinal County		4 km Northeast of Superior, Oak Flat Campground		1198		1198m								33.3075	-111.0511	WGS84				33.3075, -111.05111								Andrew Johnston			Label																								M. Andrew Johnston	2014												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861321																										23228202													2016-09-07 15:47:32			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228202				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				802e9e21-c998-4982-a6d0-7d177d5385b4	MAJC0002202		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861320																										23228221													2016-09-07 15:55:58			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228221				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				ae8dbc0e-f9d6-4e0c-9e94-e5e73690be27	MAJC0002209		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861319																										23228175													2016-09-07 15:33:57			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228175				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				8f520ab7-8f57-449f-9604-a16732685fd3	MAJC0002193		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861318																										23228186													2016-09-07 15:40:22			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228186				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				dfb960bc-1b92-49b2-a932-f85943bc8a88	MAJC0002168		M. Andrew Johnston					Adult																								2013-10-05		278		2013	10	5	5-X-2013															USA		Arizona	Maricopa County		18 km NorthEast of Fort McDowell, Mesquite Wash, Tonto National Forest												33.7306	-111.503	WGS84				33.7306, -111.5030								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861317																										23228214													2016-09-07 15:53:28			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228214				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				aa769df7-5b67-42f5-bc14-8f2c9e406092	MAJC0002180		M. Andrew Johnston					Adult																								2013-08-07		219		2013	8	7	7.VIII.2013		Headlamping													USA		Arizona	Pinal County		4 km Northeast of Superior, Oak Flat Campground		1198		1198m								33.3075	-111.0511	WGS84				33.3075, -111.05111								Andrew Johnston			Label																								M. Andrew Johnston	2014												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861316																										23228024													2016-09-06 23:26:30			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228024				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				e59661d8-c748-4128-b376-05dad774191b	MAJC0002142		Ernest Anderson					Adult																								1993-05-24		144		1993	5	24	24 May 1993															USA		New Mexico	Catron County		2 km East of Arizona State Line, 1 km North Hwy 60		2300		2300m								34.1828	-109.0296	WGS84												Andrew Johnston			Google Earth																								M. Andrew Johnston	2015												Eleodes carbonarius obsoletus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	obsoletus			(Say, 1824)					
1305861315																										23228038													2016-09-06 23:49:52			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228038				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				d3bb7c69-6df4-4064-954e-e808d971534c	MAJC0002156	448	Ernest Anderson					Adult																								1993-05-23		143		1993	5	23	23 May 1993															USA		Arizona	Coconino County		21 km West of Highway 87 along Highway 260		1700		1700m								34.4859	-111.6204	WGS84	1001											Andrew Johnston			Google Earth		Mileage actually places locality over the line in Yavapai county																						M. Andrew Johnston	2015												Eleodes carbonarius obsoletus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	obsoletus			(Say, 1824)					
1305861314																										23228204													2016-09-07 15:48:30			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228204				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				a52a940e-b2af-4f47-8336-48e6da3e09e7	MAJC0002203		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861313																										23228182													2016-09-07 15:38:52			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228182				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				28e158d9-ced7-41f8-9986-933503a61ec8	MAJC0002165		M. Andrew Johnston					Adult																								2013-10-05		278		2013	10	5	5-X-2013															USA		Arizona	Maricopa County		18 km NorthEast of Fort McDowell, Mesquite Wash, Tonto National Forest												33.7306	-111.503	WGS84				33.7306, -111.5030								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861312																										23228212													2016-09-07 15:53:07			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228212				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				9876d1ea-aae6-4910-891e-b798a861ec54	MAJC0002207		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861311																										23228210													2016-09-07 15:51:58			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228210				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				f4f49454-e8d0-406f-8681-2310b210b9fd	MAJC0002178		M. Andrew Johnston					Adult																								2013-08-07		219		2013	8	7	7.VIII.2013		Headlamping													USA		Arizona	Pinal County		4 km Northeast of Superior, Oak Flat Campground		1198		1198m								33.3075	-111.0511	WGS84				33.3075, -111.05111								Andrew Johnston			Label																								M. Andrew Johnston	2014												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861310																										23228185													2016-09-07 15:39:51			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228185				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				515f37e9-7fee-4a12-9ba4-2d678e645139	MAJC0002167		M. Andrew Johnston					Adult																								2013-10-05		278		2013	10	5	5-X-2013															USA		Arizona	Maricopa County		18 km NorthEast of Fort McDowell, Mesquite Wash, Tonto National Forest												33.7306	-111.503	WGS84				33.7306, -111.5030								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861309																										23228206													2016-09-07 15:49:32			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228206				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				17fcea28-38d5-480d-afcb-4e5cf025a6aa	MAJC0002204		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861308																										23228219													2016-09-07 15:55:25			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228219				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				0fb4fcef-e612-4fb8-8bea-01bfba4d4735	MAJC0002184		M. Andrew Johnston					Adult																								2013-08-07		219		2013	8	7	7.VIII.2013		Headlamping													USA		Arizona	Pinal County		4 km Northeast of Superior, Oak Flat Campground		1198		1198m								33.3075	-111.0511	WGS84				33.3075, -111.05111								Andrew Johnston			Label																								M. Andrew Johnston	2014												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861307																										23228180													2016-09-07 15:38:26			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228180				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				d0f206db-b847-466e-a479-e6c2bd652030	MAJC0002164		M. Andrew Johnston					Adult																								2013-10-05		278		2013	10	5	5-X-2013															USA		Arizona	Maricopa County		18 km NorthEast of Fort McDowell, Mesquite Wash, Tonto National Forest												33.7306	-111.503	WGS84				33.7306, -111.5030								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861306																										23228017													2016-09-06 22:57:12			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228017				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				aeb20adb-80f8-41d7-86c7-ee50ca007cf7	MAJC0002135		M. Andrew Johnston					Adult																								2014-06-13		164		2014	6	13	13.VI.2014															USA		Arizona	Pinal County		Peppersauce Canyon, 6 mi. Southeast of Oracle												32.537	-110.72	WGS84				32.537, -110.720								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes nitidus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		nitidus				Casey, 1891					
1305861305																										23228200													2016-09-07 15:45:55			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228200				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				e4e1fe7f-b622-48f4-9bbe-57bfe6f562d4	MAJC0002201		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861304																										23228187													2016-09-07 15:40:47			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228187				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				660ba2e5-2257-488f-ae63-403432403a8f	MAJC0002197		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861303																										23228199													2016-09-07 15:45:24			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228199				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				750be19c-03ef-45dc-bb3d-dce8d149b302	MAJC0002176		M. Andrew Johnston					Adult																								2013-10-05		278		2013	10	5	5-X-2013															USA		Arizona	Maricopa County		18 km NorthEast of Fort McDowell, Mesquite Wash, Tonto National Forest												33.7306	-111.503	WGS84				33.7306, -111.5030								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861302																										23228227													2016-09-07 15:58:36			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228227				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				6e9ea84d-2d85-4998-a90c-2af86570dd04	MAJC0002212		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861301																										23228191													2016-09-07 15:42:41			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228191				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				a11801a9-f6a0-4be7-b166-14039bd466bf	MAJC0002170		M. Andrew Johnston					Adult																								2013-10-05		278		2013	10	5	5-X-2013															USA		Arizona	Maricopa County		18 km NorthEast of Fort McDowell, Mesquite Wash, Tonto National Forest												33.7306	-111.503	WGS84				33.7306, -111.5030								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861300																										23228040													2016-09-06 23:54:03			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228040				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				e0969d1f-ff3e-4d56-9038-0a357f8cec08	MAJC0002158	474	Ernest Anderson					Adult																								1993-05-22		142		1993	5	22	22 May 1993															USA		Arizona	Yavapai County		Kirkland Junction		1400		1400m								34.369192	-112.665176	WGS84	1001											Andrew Johnston			GeoLocate																								M. Andrew Johnston	2015												Eleodes carbonarius obsoletus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	obsoletus			(Say, 1824)					
1305861299																										23228218													2016-09-07 15:55:10			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228218				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				6da7eb4a-2836-4ce2-9d3b-a1bb2d702232	MAJC0002208		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861298																										23228193													2016-09-07 15:43:09			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228193				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				d9e457d0-96bd-4958-9f78-51e1c302c3cd	MAJC0002171		M. Andrew Johnston					Adult																								2013-10-05		278		2013	10	5	5-X-2013															USA		Arizona	Maricopa County		18 km NorthEast of Fort McDowell, Mesquite Wash, Tonto National Forest												33.7306	-111.503	WGS84				33.7306, -111.5030								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861297																										23228192													2016-09-07 15:42:52			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228192				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				74ed81e4-590f-4c9f-81a7-9c98a376936d	MAJC0002199		M.A. Johnston					Adult																								2016-06-10		162		2016	6	10	10.VI.2016															USA		Utah	Millard County		5mi SouthWest McCornick dunes		1400		1400m								39.155	-112.445	WGS84				39.155 -112.445								Dylan Cooper			Label																								M.A. Johnston	2016												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305861296																										23228174													2016-09-07 15:33:52			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228174				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				72b61d08-0348-4dc2-a07b-93ba231effc6	MAJC0002161		M. Andrew Johnston					Adult																								2013-10-05		278		2013	10	5	5-X-2013															USA		Arizona	Maricopa County		18 km NorthEast of Fort McDowell, Mesquite Wash, Tonto National Forest												33.7306	-111.503	WGS84				33.7306, -111.5030								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes anthracinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		anthracinus				Blaisdell, 1909					
1305861295																										23228031													2016-09-06 23:33:01			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23228031				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				b87c5e7a-c0bb-497a-a54c-80236df02fee	MAJC0002149	59	Ernest Anderson					Adult																								1993-05-24		144		1993	5	24	24 May 1993															USA		New Mexico	Catron County		2 km East of Arizona State Line, 1 km North Hwy 60		2300		2300m								34.1828	-109.0296	WGS84												Andrew Johnston			Google Earth																								M. Andrew Johnston	2015												Eleodes carbonarius obsoletus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	obsoletus			(Say, 1824)					
